id,source_locale,target_locale,source,target,entities,from,source_no_punct,target_no_punc,code_switch
6f7f3edf,it,en,How many hobbits are in the fellowship of the ring in The Lord of the Ring movies?,Combien de hobbits y a-t-il dans Fraternité de l’Anneau des films Le Seigneur des anneaux ?,['Q190214'],mintaka,How many hobbits are in the fellowship of the ring in The Lord of the Ring movies,Combien de hobbits y atil dans Fraternité de lAnneau des films Le Seigneur des anneaux ,How many hobbits are in the fellowship of the ring in Le Seigneur des anneaux movies
f800746d,it,en,How many Lord of the Rings movies was Gandalf the White in?,Quel nombre de films de la saga le Seigneur des anneaux a-t-il vu la participation de Gandalf comme personnage incarnant un rôle ?,['Q190214'],mintaka,How many Lord of the Rings movies was Gandalf the White in,Quel nombre de films de la saga le Seigneur des anneaux atil vu la participation de Gandalf comme personnage incarnant un rôle ,How many Le Seigneur des anneaux movies was Gandalf in
5bf0ec18,it,en,Which 1940 Disney movie did not feature the Little Mermaid as a character?,"Quel est le nom du film Disney, sorti en 1940 et dans lequel la Petite Sirène n’est pas un personnage ?",['Q190135'],mintaka,Which 1940 Disney movie did not feature the Little Mermaid as a character,Quel est le nom du film Disney sorti en 1940 et dans lequel la Petite Sirène nest pas un personnage ,Which 1940 Disney movie did not feature the Petite Sirène as a character
161a6504,it,en,Which Academy Award nominated movie directed by Raoul Walsh and Irving Cummings did not win Best Picture in 1928/29?,"Quel est le nom du film des réalisateurs Raoul Walsh et Irving Cummings, nominé aux Oscars du meilleur film dans les années 1928-1929, mais manqua de remporter la prestigieuse récompense ?",['Q102427'],mintaka,Which Academy Award nominated movie directed by Raoul Walsh and Irving Cummings did not win Best Picture in 192829,Quel est le nom du film des réalisateurs Raoul Walsh et Irving Cummings nominé aux Oscars du meilleur film dans les années 19281929 mais manqua de remporter la prestigieuse récompense ,Which Oscars du cinéma du cinéma nominated movie directed by Raoul Walsh and Irving Cummings did not win Oscar du meilleur film in 192829
5a7a384e,it,en,Which 1952 Gene Kelly movie failed to earn a Best Picture nod at the Oscars that year?,"Quel est le nom du film du réalisateur Gene Kelly, sorti en 1952 et qui n’a pas pu remporter l’Oscar du meilleur film la même année ?",['Q102427'],mintaka,Which 1952 Gene Kelly movie failed to earn a Best Picture nod at the Oscars that year,Quel est le nom du film du réalisateur Gene Kelly sorti en 1952 et qui na pas pu remporter lOscar du meilleur film la même année ,Which 1952 Gene Kelly movie failed to earn a Oscar du meilleur film nod at the Oscars du cinéma that year
15e8a708,it,en,"Which movie did Gollum not survive in, in Lord of the Rings?",Dans quel film de la trilogie Le Seigneur des anneaux Gollum n’a-t-il pas survécu ?,['Q190214'],mintaka,Which movie did Gollum not survive in in Lord of the Rings,Dans quel film de la trilogie Le Seigneur des anneaux Gollum natil pas survécu ,Which movie did Gollum not survive in in Le Seigneur des anneaux
5b6f5a03,it,en,Which Hobbit movie was Frodo Baggins not in?,"Dans quel film de la saga Le Hobbit, l’acteur Frodon Sacquet n’a interprété aucun rôle ?",['Q177329'],mintaka,Which Hobbit movie was Frodo Baggins not in,Dans quel film de la saga Le Hobbit lacteur Frodon Sacquet na interprété aucun rôle ,Which Hobbit movie was Frodo Baggins not in
fc05ee12,it,en,Which Ang Lee movie was nominated for an Academy Award for Best Director but did not win?,Quel film d’Ang Lee a été nominé pour l’Oscar du meilleur réalisateur mais ne l’a pas remporté ?,['Q103360'],mintaka,Which Ang Lee movie was nominated for an Academy Award for Best Director but did not win,Quel film dAng Lee a été nominé pour lOscar du meilleur réalisateur mais ne la pas remporté ,Which Ang Lee movie was nominated for an Oscar du meilleur réalisateur but did not win
dfa95487,it,en,Which Twilight Saga movie did Anna Kendrick not appear in?,Dans quel film de la saga Twilight Anna Kendrick n’apparaît-elle pas ?,['Q652599'],mintaka,Which Twilight Saga movie did Anna Kendrick not appear in,Dans quel film de la saga Twilight Anna Kendrick napparaîtelle pas ,Which Twilight movie did Anna Kendrick not appear in
5d65d703,it,en,Which Pirates of the Caribbean movie did Keira Knightley not appear in?,Dans quel film de la série de films Pirates des Caraïbes Keira Knightley n’apparaît-elle pas ?,['Q194318'],mintaka,Which Pirates of the Caribbean movie did Keira Knightley not appear in,Dans quel film de la série de films Pirates des Caraïbes Keira Knightley napparaîtelle pas ,Which Pirates des Caraïbes movie did Keira Knightley not appear in
42061acb,it,en,Which movies did Alfred Hitchcock get nominated for Best Director and didn't win?,"Pour quels films Alfred Hitchock a-t-il été nominé dans la catégorie de Meilleur réalisateur, mais n’a pas gagné ce trophée ?",['Q7374'],mintaka,Which movies did Alfred Hitchcock get nominated for Best Director and didnt win,Pour quels films Alfred Hitchock atil été nominé dans la catégorie de Meilleur réalisateur mais na pas gagné ce trophée ,Which movies did Alfred Hitchock get nominated for Best Director and didnt win
61e54a45,it,en,Which Star Wars Original Trilogy movies were not directed by George Lucas?,Quels films de la première trilogie de Star Wars n’ont pas été réalisés par George Lucas ?,['Q25540859'],mintaka,Which Star Wars Original Trilogy movies were not directed by George Lucas,Quels films de la première trilogie de Star Wars nont pas été réalisés par George Lucas ,Which Star Wars movies were not directed by George Lucas
6b22aff8,it,en,Which Lord of the Rings movie did not get nominated for the Best Director Oscar?,Quel film de la trilogie Le Seigneur des anneaux n’a pas été nominé pour l’Oscar du Meilleur réalisateur ?,"['Q190214', 'Q103360']",mintaka,Which Lord of the Rings movie did not get nominated for the Best Director Oscar,Quel film de la trilogie Le Seigneur des anneaux na pas été nominé pour lOscar du Meilleur réalisateur ,Which Le Seigneur des anneaux movie did not get nominated for the Oscar du meilleur réalisateur
f4168bd3,it,en,Which Star Wars movie did not win or got a nomination for a Best Visual Effects award?,Quel film de la saga Star Wars n’a pas remporté ou été nominé pour l’Oscar des meilleurs effets visuels ?,['Q393686'],mintaka,Which Star Wars movie did not win or got a nomination for a Best Visual Effects award,Quel film de la saga Star Wars na pas remporté ou été nominé pour lOscar des meilleurs effets visuels ,Which Star Wars movie did not win or got a nomination for a Oscar des meilleurs effets visuels award
1402f805,it,en,Which was the first DC Extended Universe movie to not involve Charles Roven as a producer?,"Quel est le premier film de l’Univers cinématographique DC, dont Charles Roven n’a pas été le producteur ?",['Q18281265'],mintaka,Which was the first DC Extended Universe movie to not involve Charles Roven as a producer,Quel est le premier film de lUnivers cinématographique DC dont Charles Roven na pas été le producteur ,Which was the first Univers cinématographique DC movie to not involve Charles Roven as a producer
fa08c557,it,en,Which The Godfather movie was not released in the 1970s?,Quel volet de la saga Le Parrain n’est pas sorti dans les années 1970 ?,['Q47703'],mintaka,Which The Godfather movie was not released in the 1970s,Quel volet de la saga Le Parrain nest pas sorti dans les années 1970 ,Which Le Parrain movie was not released in the 1970s
f949efcc,it,en,"Which famous 1954 ""thriller"" with James Stewart did not win an Academy Award?",Quel célèbre « thriller » de 1954 avec James Stewart n’a pas remporté d’Oscar du cinéma ?,['Q19020'],mintaka,Which famous 1954 thriller with James Stewart did not win an Academy Award,Quel célèbre  thriller  de 1954 avec James Stewart na pas remporté dOscar du cinéma ,Which famous 1954 thriller with James Stewart did not win an Oscars du cinéma du cinéma
66e66d5d,it,en,"Who starred in ""Rebel Without a Cause"" but was not awarded an Academy Award for his/her acting?",Qui a joué le rôle principal dans « La Fureur de vivre » mais n’a pas remporté d’Oscar du cinéma pour son rôle ?,"['Q19020', 'Q426346']",mintaka,Who starred in Rebel Without a Cause but was not awarded an Academy Award for hisher acting,Qui a joué le rôle principal dans  La Fureur de vivre  mais na pas remporté dOscar du cinéma pour son rôle ,Who starred in La Fureur de vivre but was not awarded an Oscars du cinéma du cinéma for hisher acting
015e0dd9,it,en,"Which Judy Garland movie was nominated for, but did not win, the Best Picture Oscar in 1939?","Quel film de Judy Garland avait été nominé pour l’Oscar du meilleur film en 1939, mais ne l’avait remporté ?",['Q102427'],mintaka,Which Judy Garland movie was nominated for but did not win the Best Picture Oscar in 1939,Quel film de Judy Garland avait été nominé pour lOscar du meilleur film en 1939 mais ne lavait remporté ,Which Judy Garland movie was nominated for but did not win the Oscar du meilleur film in 1939
d4a90c39,it,en,"Who wrote, ""Live and Let Die"", for the 1973 James Bond movie of the same name, which was nominated for, but did not win, the Best Original Song Oscar?","Qui a écrit « Live and Let Die » pour le film James Bond de 1973 sous le titre éponyme, qui avait été nominé pour l’Oscar de la meilleure chanson originale qu’il n’avait pas remporté ?",['Q112243'],mintaka,Who wrote Live and Let Die for the 1973 James Bond movie of the same name which was nominated for but did not win the Best Original Song Oscar,Qui a écrit  Live and Let Die  pour le film James Bond de 1973 sous le titre éponyme qui avait été nominé pour lOscar de la meilleure chanson originale quil navait pas remporté ,Who wrote Vivre et laisser mourir for the 1973 James Bond movie of the same name which was nominated for but did not win the Oscar de la meilleure chanson originale
6755a221,it,en,"Which Australian actress was nominated for 2020 BAFTA Best Supporting Actress awards for two different movies, but did not win the BAFTA for either movie?","Comment s’appelle l’actrice australienne qui a été nominée en 2020 aux Oscars du cinéma britannique (BAFTA) pour la meilleure actrice dans un second rôle pour deux films différents, mais n’a reçu aucune récompense ?",['Q408'],mintaka,Which Australian actress was nominated for 2020 BAFTA Best Supporting Actress awards for two different movies but did not win the BAFTA for either movie,Comment sappelle lactrice australienne qui a été nominée en 2020 aux Oscars du cinéma britannique BAFTA pour la meilleure actrice dans un second rôle pour deux films différents mais na reçu aucune récompense ,Which Australian actress was nominated for 2020 British Académie Film lOscar du meilleur de la meilleure actrice dans un second rôle awards for two different movies but did not win the British Academy Film Awards for either movie
7264af05,it,en,Which movie was Glenn Close in that was nominated for the Actress in a Supporting Role award but did not win?,Pour quel film Glenne Close a-t-elle été nominée pour le prix de l’Actrice dans un Second Rôle mais n’a pas gagné ?,['Q372311'],mintaka,Which movie was Glenn Close in that was nominated for the Actress in a Supporting Role award but did not win,Pour quel film Glenne Close atelle été nominée pour le prix de lActrice dans un Second Rôle mais na pas gagné ,Which movie was Glenne Close in that was nominated for the Second Rôle award but did not win
a1c278e9,it,en,Who was nominated for the award in Cinematography for their role in Judas and the Black Messiah but did not win?,Qui a été nominé pour le prix de la cinématographie pour leur rôle dans Judas and the Black Messiah mais n’a pas gagné ?,['Q590870'],mintaka,Who was nominated for the award in Cinematography for their role in Judas and the Black Messiah but did not win,Qui a été nominé pour le prix de la cinématographie pour leur rôle dans Judas and the Black Messiah mais na pas gagné ,Who was nominated for the award in Cinematography for their role in Judas and the Noir Messiah but did not win
9f61e8d8,it,en,Which Scorsese movie has won an Oscar for Best Director without De Niro participating in the project?,Quel film de Scorsese a gagné l’Oscar du Meilleur Realisateur sans la participation de De Niro au projet ?,['Q103360'],mintaka,Which Scorsese movie has won an Oscar for Best Director without De Niro participating in the project,Quel film de Scorsese a gagné lOscar du Meilleur Realisateur sans la participation de De Niro au projet ,Which Scorsese movie has won an Oscar for Best Director without De Niro participating in the project
9bcc144a,it,en,Which Lawrence of Arabia actor was nominated for Best Actor but did not win?,"Lequel des acteurs du film Lawrence d’Arabie a été nominé pour l’Oscar du meilleur acteur, mais ne l’a pas remporté ?","['Q228186', 'Q103916']",mintaka,Which Lawrence of Arabia actor was nominated for Best Actor but did not win,Lequel des acteurs du film Lawrence dArabie a été nominé pour lOscar du meilleur acteur mais ne la pas remporté ,Which Lawrence of Arabia actor was nominated for Meilleur Acteur but did not win
4001d7e5,it,en,Which Matrix movie did Lilly Wachowski not direct?,Quel film de Matrix n’a pas été réalisé par Lily Wachowski ?,['Q9544977'],mintaka,Which Matrix movie did Lilly Wachowski not direct,Quel film de Matrix na pas été réalisé par Lily Wachowski ,Which Matrix movie did Lily Wachowski not direct
